"","GO_ID","gene"
"4096","KEGG_HOMOLOGOUS_RECOMBINATION","SEM1"
"4097","KEGG_HOMOLOGOUS_RECOMBINATION","TOP3B"
"4098","KEGG_HOMOLOGOUS_RECOMBINATION","SSBP1"
"4099","KEGG_MAPK_SIGNALING_PATHWAY","JUN"
"4100","KEGG_MAPK_SIGNALING_PATHWAY","MEF2C"
"4101","KEGG_MAPK_SIGNALING_PATHWAY","ELK4"
"4102","KEGG_MAPK_SIGNALING_PATHWAY","ELK1"
"4103","KEGG_MAPK_SIGNALING_PATHWAY","JUND"
"4104","KEGG_MAPK_SIGNALING_PATHWAY","GADD45B"
"4105","KEGG_MAPK_SIGNALING_PATHWAY","MAP3K20"
"4106","KEGG_MAPK_SIGNALING_PATHWAY","STMN1"
"4107","KEGG_MAPK_SIGNALING_PATHWAY","RRAS2"
"4108","KEGG_MAPK_SIGNALING_PATHWAY","MAP3K5"
"4109","KEGG_MAPK_SIGNALING_PATHWAY","MAP3K1"
"4110","KEGG_MAPK_SIGNALING_PATHWAY","MAP3K3"
"4111","KEGG_MAPK_SIGNALING_PATHWAY","MAP3K4"
"4112","KEGG_MAPK_SIGNALING_PATHWAY","MAP3K7"
"4113","KEGG_MAPK_SIGNALING_PATHWAY","MAP3K8"
"4114","KEGG_MAPK_SIGNALING_PATHWAY","AKT1"
"4115","KEGG_MAPK_SIGNALING_PATHWAY","AKT2"
"4116","KEGG_MAPK_SIGNALING_PATHWAY","ARRB2"
"4117","KEGG_MAPK_SIGNALING_PATHWAY","CD14"
"4118","KEGG_MAPK_SIGNALING_PATHWAY","ARRB1"
"4119","KEGG_MAPK_SIGNALING_PATHWAY","NRAS"
"4120","KEGG_MAPK_SIGNALING_PATHWAY","DUSP16"
"4121","KEGG_MAPK_SIGNALING_PATHWAY","CHP2"
"4122","KEGG_MAPK_SIGNALING_PATHWAY","RASGRP3"
"4123","KEGG_MAPK_SIGNALING_PATHWAY","NFKB2"
"4124","KEGG_MAPK_SIGNALING_PATHWAY","NFKB1"
"4125","KEGG_MAPK_SIGNALING_PATHWAY","MYC"
"4126","KEGG_MAPK_SIGNALING_PATHWAY","NFATC4"
"4127","KEGG_MAPK_SIGNALING_PATHWAY","MAPK14"
"4128","KEGG_MAPK_SIGNALING_PATHWAY","FLNC"
"4129","KEGG_MAPK_SIGNALING_PATHWAY","FLNA"
"4130","KEGG_MAPK_SIGNALING_PATHWAY","KRAS"
"4131","KEGG_MAPK_SIGNALING_PATHWAY","FLNB"
"4132","KEGG_MAPK_SIGNALING_PATHWAY","PRKX"
"4133","KEGG_MAPK_SIGNALING_PATHWAY","TRAF6"
"4134","KEGG_MAPK_SIGNALING_PATHWAY","TGFB2"
"4135","KEGG_MAPK_SIGNALING_PATHWAY","DUSP1"
"4136","KEGG_MAPK_SIGNALING_PATHWAY","DUSP2"
"4137","KEGG_MAPK_SIGNALING_PATHWAY","TGFB1"
"4138","KEGG_MAPK_SIGNALING_PATHWAY","TRAF2"
"4139","KEGG_MAPK_SIGNALING_PATHWAY","BDNF"
"4140","KEGG_MAPK_SIGNALING_PATHWAY","TAB2"
"4141","KEGG_MAPK_SIGNALING_PATHWAY","ECSIT"
"4142","KEGG_MAPK_SIGNALING_PATHWAY","TGFBR2"
"4143","KEGG_MAPK_SIGNALING_PATHWAY","DUSP7"
"4144","KEGG_MAPK_SIGNALING_PATHWAY","TGFBR1"
"4145","KEGG_MAPK_SIGNALING_PATHWAY","DUSP5"
"4146","KEGG_MAPK_SIGNALING_PATHWAY","DUSP6"
"4147","KEGG_MAPK_SIGNALING_PATHWAY","DUSP3"
"4148","KEGG_MAPK_SIGNALING_PATHWAY","TGFB3"
"4149","KEGG_MAPK_SIGNALING_PATHWAY","PLA2G4E"
"4150","KEGG_MAPK_SIGNALING_PATHWAY","DUSP4"
"4151","KEGG_MAPK_SIGNALING_PATHWAY","CACNG5"
"4152","KEGG_MAPK_SIGNALING_PATHWAY","CACNG4"
"4153","KEGG_MAPK_SIGNALING_PATHWAY","NF1"
"4154","KEGG_MAPK_SIGNALING_PATHWAY","PLA2G12A"
"4155","KEGG_MAPK_SIGNALING_PATHWAY","NFATC2"
"4156","KEGG_MAPK_SIGNALING_PATHWAY","RASGRP4"
"4157","KEGG_MAPK_SIGNALING_PATHWAY","MAP3K2"
"4158","KEGG_MAPK_SIGNALING_PATHWAY","MAX"
"4159","KEGG_MAPK_SIGNALING_PATHWAY","DUSP10"
"4160","KEGG_MAPK_SIGNALING_PATHWAY","FGF9"
"4161","KEGG_MAPK_SIGNALING_PATHWAY","FGF8"
"4162","KEGG_MAPK_SIGNALING_PATHWAY","FGF7"
"4163","KEGG_MAPK_SIGNALING_PATHWAY","FGF6"
"4164","KEGG_MAPK_SIGNALING_PATHWAY","FGF5"
"4165","KEGG_MAPK_SIGNALING_PATHWAY","FGF3"
"4166","KEGG_MAPK_SIGNALING_PATHWAY","FGF4"
"4167","KEGG_MAPK_SIGNALING_PATHWAY","FGF1"
"4168","KEGG_MAPK_SIGNALING_PATHWAY","FGF2"
"4169","KEGG_MAPK_SIGNALING_PATHWAY","PTPN5"
"4170","KEGG_MAPK_SIGNALING_PATHWAY","FGF21"
"4171","KEGG_MAPK_SIGNALING_PATHWAY","IL1R2"
"4172","KEGG_MAPK_SIGNALING_PATHWAY","MAPK9"
"4173","KEGG_MAPK_SIGNALING_PATHWAY","CACNA2D3"
"4174","KEGG_MAPK_SIGNALING_PATHWAY","MAPK10"
"4175","KEGG_MAPK_SIGNALING_PATHWAY","MAPK11"
"4176","KEGG_MAPK_SIGNALING_PATHWAY","RASGRP2"
"4177","KEGG_MAPK_SIGNALING_PATHWAY","PLA2G2A"
"4178","KEGG_MAPK_SIGNALING_PATHWAY","MAP2K2"
"4179","KEGG_MAPK_SIGNALING_PATHWAY","PLA2G4A"
"4180","KEGG_MAPK_SIGNALING_PATHWAY","MAP2K3"
"4181","KEGG_MAPK_SIGNALING_PATHWAY","MECOM"
"4182","KEGG_MAPK_SIGNALING_PATHWAY","PLA2G5"
"4183","KEGG_MAPK_SIGNALING_PATHWAY","MAPK13"
"4184","KEGG_MAPK_SIGNALING_PATHWAY","MAP2K1"
"4185","KEGG_MAPK_SIGNALING_PATHWAY","FGFR2"
"4186","KEGG_MAPK_SIGNALING_PATHWAY","MAP2K7"
"4187","KEGG_MAPK_SIGNALING_PATHWAY","RASA2"
"4188","KEGG_MAPK_SIGNALING_PATHWAY","MAPK8IP2"
"4189","KEGG_MAPK_SIGNALING_PATHWAY","RASGRF1"
"4190","KEGG_MAPK_SIGNALING_PATHWAY","MAP2K5"
"4191","KEGG_MAPK_SIGNALING_PATHWAY","RASGRF2"
"4192","KEGG_MAPK_SIGNALING_PATHWAY","FGFR4"
"4193","KEGG_MAPK_SIGNALING_PATHWAY","MAP2K6"
"4194","KEGG_MAPK_SIGNALING_PATHWAY","MAPK8IP3"
"4195","KEGG_MAPK_SIGNALING_PATHWAY","MAP3K6"
"4196","KEGG_MAPK_SIGNALING_PATHWAY","CASP3"
"4197","KEGG_MAPK_SIGNALING_PATHWAY","MAP3K12"
"4198","KEGG_MAPK_SIGNALING_PATHWAY","FGFR3"
"4199","KEGG_MAPK_SIGNALING_PATHWAY","FGFR1"
"4200","KEGG_MAPK_SIGNALING_PATHWAY","RASA1"
"4201","KEGG_MAPK_SIGNALING_PATHWAY","FGF14"
"4202","KEGG_MAPK_SIGNALING_PATHWAY","RPS6KA2"
"4203","KEGG_MAPK_SIGNALING_PATHWAY","RPS6KA3"
"4204","KEGG_MAPK_SIGNALING_PATHWAY","FGF17"
"4205","KEGG_MAPK_SIGNALING_PATHWAY","FGF16"
"4206","KEGG_MAPK_SIGNALING_PATHWAY","FGF10"
"4207","KEGG_MAPK_SIGNALING_PATHWAY","GRB2"
"4208","KEGG_MAPK_SIGNALING_PATHWAY","FGF11"
"4209","KEGG_MAPK_SIGNALING_PATHWAY","FGF12"
"4210","KEGG_MAPK_SIGNALING_PATHWAY","FGF13"
"4211","KEGG_MAPK_SIGNALING_PATHWAY","PLA2G1B"
"4212","KEGG_MAPK_SIGNALING_PATHWAY","RPS6KA1"
"4213","KEGG_MAPK_SIGNALING_PATHWAY","MAPKAPK3"
"4214","KEGG_MAPK_SIGNALING_PATHWAY","IKBKG"
"4215","KEGG_MAPK_SIGNALING_PATHWAY","HRAS"
"4216","KEGG_MAPK_SIGNALING_PATHWAY","CACNG2"
"4217","KEGG_MAPK_SIGNALING_PATHWAY","FGF23"
"4218","KEGG_MAPK_SIGNALING_PATHWAY","CACNG3"
"4219","KEGG_MAPK_SIGNALING_PATHWAY","MKNK2"
"4220","KEGG_MAPK_SIGNALING_PATHWAY","FGF18"
"4221","KEGG_MAPK_SIGNALING_PATHWAY","STK4"
"4222","KEGG_MAPK_SIGNALING_PATHWAY","STK3"
"4223","KEGG_MAPK_SIGNALING_PATHWAY","MAPK8IP1"
"4224","KEGG_MAPK_SIGNALING_PATHWAY","MOS"
"4225","KEGG_MAPK_SIGNALING_PATHWAY","RAP1A"
"4226","KEGG_MAPK_SIGNALING_PATHWAY","MAPT"
"4227","KEGG_MAPK_SIGNALING_PATHWAY","RAP1B"
"4228","KEGG_MAPK_SIGNALING_PATHWAY","PPP3CB"
"4229","KEGG_MAPK_SIGNALING_PATHWAY","PPP3CA"
"4230","KEGG_MAPK_SIGNALING_PATHWAY","CACNA1H"
"4231","KEGG_MAPK_SIGNALING_PATHWAY","CACNA1G"
"4232","KEGG_MAPK_SIGNALING_PATHWAY","CACNA1I"
"4233","KEGG_MAPK_SIGNALING_PATHWAY","ATF4"
"4234","KEGG_MAPK_SIGNALING_PATHWAY","TAB1"
"4235","KEGG_MAPK_SIGNALING_PATHWAY","FOS"
"4236","KEGG_MAPK_SIGNALING_PATHWAY","TAOK2"
"4237","KEGG_MAPK_SIGNALING_PATHWAY","RPS6KA6"
"4238","KEGG_MAPK_SIGNALING_PATHWAY","PPP3R2"
"4239","KEGG_MAPK_SIGNALING_PATHWAY","CACNG8"
"4240","KEGG_MAPK_SIGNALING_PATHWAY","PPP5C"
"4241","KEGG_MAPK_SIGNALING_PATHWAY","PPP3CC"
"4242","KEGG_MAPK_SIGNALING_PATHWAY","CACNG6"
"4243","KEGG_MAPK_SIGNALING_PATHWAY","PPP3R1"
"4244","KEGG_MAPK_SIGNALING_PATHWAY","CACNG7"
"4245","KEGG_MAPK_SIGNALING_PATHWAY","MAP2K4"
"4246","KEGG_MAPK_SIGNALING_PATHWAY","ATF2"
"4247","KEGG_MAPK_SIGNALING_PATHWAY","PDGFRB"
"4248","KEGG_MAPK_SIGNALING_PATHWAY","JMJD7-PLA2G4B"
"4249","KEGG_MAPK_SIGNALING_PATHWAY","MAP4K3"
"4250","KEGG_MAPK_SIGNALING_PATHWAY","PLA2G6"
"4251","KEGG_MAPK_SIGNALING_PATHWAY","PLA2G2E"
"4252","KEGG_MAPK_SIGNALING_PATHWAY","PLA2G10"
"4253","KEGG_MAPK_SIGNALING_PATHWAY","MAP4K4"
"4254","KEGG_MAPK_SIGNALING_PATHWAY","RPS6KA5"
"4255","KEGG_MAPK_SIGNALING_PATHWAY","BRAF"
"4256","KEGG_MAPK_SIGNALING_PATHWAY","IKBKB"
"4257","KEGG_MAPK_SIGNALING_PATHWAY","PLA2G4B"
"4258","KEGG_MAPK_SIGNALING_PATHWAY","MAP3K11"
"4259","KEGG_MAPK_SIGNALING_PATHWAY","CACNA2D2"
"4260","KEGG_MAPK_SIGNALING_PATHWAY","IL1A"
"4261","KEGG_MAPK_SIGNALING_PATHWAY","PLA2G2F"
"4262","KEGG_MAPK_SIGNALING_PATHWAY","DAXX"
"4263","KEGG_MAPK_SIGNALING_PATHWAY","AKT3"
"4264","KEGG_MAPK_SIGNALING_PATHWAY","GADD45G"
"4265","KEGG_MAPK_SIGNALING_PATHWAY","FGF20"
"4266","KEGG_MAPK_SIGNALING_PATHWAY","RELB"
"4267","KEGG_MAPK_SIGNALING_PATHWAY","MAPKAPK5"
"4268","KEGG_MAPK_SIGNALING_PATHWAY","MAPK12"
"4269","KEGG_MAPK_SIGNALING_PATHWAY","RELA"
"4270","KEGG_MAPK_SIGNALING_PATHWAY","GNA12"
"4271","KEGG_MAPK_SIGNALING_PATHWAY","HSPA8"
"4272","KEGG_MAPK_SIGNALING_PATHWAY","HSPB1"
"4273","KEGG_MAPK_SIGNALING_PATHWAY","PTPRR"
"4274","KEGG_MAPK_SIGNALING_PATHWAY","LAMTOR3"
"4275","KEGG_MAPK_SIGNALING_PATHWAY","GADD45A"
"4276","KEGG_MAPK_SIGNALING_PATHWAY","NGF"
"4277","KEGG_MAPK_SIGNALING_PATHWAY","DDIT3"
"4278","KEGG_MAPK_SIGNALING_PATHWAY","MAP3K14"
"4279","KEGG_MAPK_SIGNALING_PATHWAY","TAOK1"
"4280","KEGG_MAPK_SIGNALING_PATHWAY","PDGFA"
"4281","KEGG_MAPK_SIGNALING_PATHWAY","FGF22"
"4282","KEGG_MAPK_SIGNALING_PATHWAY","PDGFB"
"4283","KEGG_MAPK_SIGNALING_PATHWAY","NLK"
"4284","KEGG_MAPK_SIGNALING_PATHWAY","PDGFRA"
"4285","KEGG_MAPK_SIGNALING_PATHWAY","PRKACA"
"4286","KEGG_MAPK_SIGNALING_PATHWAY","PRKACB"
"4287","KEGG_MAPK_SIGNALING_PATHWAY","PAK1"
"4288","KEGG_MAPK_SIGNALING_PATHWAY","PRKACG"
"4289","KEGG_MAPK_SIGNALING_PATHWAY","CRK"
"4290","KEGG_MAPK_SIGNALING_PATHWAY","CDC25B"
"4291","KEGG_MAPK_SIGNALING_PATHWAY","CRKL"
"4292","KEGG_MAPK_SIGNALING_PATHWAY","MAP3K13"
"4293","KEGG_MAPK_SIGNALING_PATHWAY","PLA2G2D"
"4294","KEGG_MAPK_SIGNALING_PATHWAY","CDC42"
"4295","KEGG_MAPK_SIGNALING_PATHWAY","RASGRP1"
"4296","KEGG_MAPK_SIGNALING_PATHWAY","CACNA2D1"
"4297","KEGG_MAPK_SIGNALING_PATHWAY","CACNB1"
"4298","KEGG_MAPK_SIGNALING_PATHWAY","SRF"
"4299","KEGG_MAPK_SIGNALING_PATHWAY","CACNB2"
"4300","KEGG_MAPK_SIGNALING_PATHWAY","SOS2"
"4301","KEGG_MAPK_SIGNALING_PATHWAY","CACNB3"
"4302","KEGG_MAPK_SIGNALING_PATHWAY","CACNB4"
"4303","KEGG_MAPK_SIGNALING_PATHWAY","CHUK"
"4304","KEGG_MAPK_SIGNALING_PATHWAY","CACNG1"
"4305","KEGG_MAPK_SIGNALING_PATHWAY","PRKCB"
"4306","KEGG_MAPK_SIGNALING_PATHWAY","RAF1"
"4307","KEGG_MAPK_SIGNALING_PATHWAY","PRKCA"
"4308","KEGG_MAPK_SIGNALING_PATHWAY","TNF"
"4309","KEGG_MAPK_SIGNALING_PATHWAY","PAK2"
"4310","KEGG_MAPK_SIGNALING_PATHWAY","MKNK1"
"4311","KEGG_MAPK_SIGNALING_PATHWAY","PLA2G3"
"4312","KEGG_MAPK_SIGNALING_PATHWAY","PRKCG"
"4313","KEGG_MAPK_SIGNALING_PATHWAY","PTPN7"
"4314","KEGG_MAPK_SIGNALING_PATHWAY","RAPGEF2"
"4315","KEGG_MAPK_SIGNALING_PATHWAY","HSPA1L"
"4316","KEGG_MAPK_SIGNALING_PATHWAY","CACNA1A"
"4317","KEGG_MAPK_SIGNALING_PATHWAY","HSPA1B"
"4318","KEGG_MAPK_SIGNALING_PATHWAY","RAC2"
"4319","KEGG_MAPK_SIGNALING_PATHWAY","HSPA2"
"4320","KEGG_MAPK_SIGNALING_PATHWAY","CACNA1D"
"4321","KEGG_MAPK_SIGNALING_PATHWAY","CACNA1E"
"4322","KEGG_MAPK_SIGNALING_PATHWAY","RAC3"
"4323","KEGG_MAPK_SIGNALING_PATHWAY","CACNA1B"
"4324","KEGG_MAPK_SIGNALING_PATHWAY","HSPA1A"
"4325","KEGG_MAPK_SIGNALING_PATHWAY","PLA2G12B"
"4326","KEGG_MAPK_SIGNALING_PATHWAY","CACNA1C"
"4327","KEGG_MAPK_SIGNALING_PATHWAY","DUSP8"
"4328","KEGG_MAPK_SIGNALING_PATHWAY","CACNA1F"
"4329","KEGG_MAPK_SIGNALING_PATHWAY","CACNA1S"
"4330","KEGG_MAPK_SIGNALING_PATHWAY","MAP4K1"
"4331","KEGG_MAPK_SIGNALING_PATHWAY","TNFRSF1A"
"4332","KEGG_MAPK_SIGNALING_PATHWAY","DUSP9"
"4333","KEGG_MAPK_SIGNALING_PATHWAY","PPM1A"
"4334","KEGG_MAPK_SIGNALING_PATHWAY","PPM1B"
"4335","KEGG_MAPK_SIGNALING_PATHWAY","MAPK3"
"4336","KEGG_MAPK_SIGNALING_PATHWAY","RPS6KA4"
"4337","KEGG_MAPK_SIGNALING_PATHWAY","CACNA2D4"
"4338","KEGG_MAPK_SIGNALING_PATHWAY","HSPA6"
"4339","KEGG_MAPK_SIGNALING_PATHWAY","MAPK7"
"4340","KEGG_MAPK_SIGNALING_PATHWAY","FGF19"
"4341","KEGG_MAPK_SIGNALING_PATHWAY","RAC1"
"4342","KEGG_MAPK_SIGNALING_PATHWAY","SOS1"
"4343","KEGG_MAPK_SIGNALING_PATHWAY","MAPK1"
"4344","KEGG_MAPK_SIGNALING_PATHWAY","DUSP14"
"4345","KEGG_MAPK_SIGNALING_PATHWAY","MAP4K2"
"4346","KEGG_MAPK_SIGNALING_PATHWAY","MAPK8"
"4347","KEGG_MAPK_SIGNALING_PATHWAY","EGFR"
"4348","KEGG_MAPK_SIGNALING_PATHWAY","MAPKAPK2"
"4349","KEGG_MAPK_SIGNALING_PATHWAY","EGF"
"4350","KEGG_MAPK_SIGNALING_PATHWAY","RRAS"
"4351","KEGG_MAPK_SIGNALING_PATHWAY","TAOK3"
"4352","KEGG_MAPK_SIGNALING_PATHWAY","GNG12"
"4353","KEGG_MAPK_SIGNALING_PATHWAY","NTF4"
"4354","KEGG_MAPK_SIGNALING_PATHWAY","IL1B"
"4355","KEGG_MAPK_SIGNALING_PATHWAY","MRAS"
"4356","KEGG_MAPK_SIGNALING_PATHWAY","NTF3"
"4357","KEGG_MAPK_SIGNALING_PATHWAY","IL1R1"
"4358","KEGG_MAPK_SIGNALING_PATHWAY","TP53"
"4359","KEGG_MAPK_SIGNALING_PATHWAY","FAS"
"4360","KEGG_MAPK_SIGNALING_PATHWAY","NR4A1"
"4361","KEGG_MAPK_SIGNALING_PATHWAY","PLA2G2C"
"4362","KEGG_MAPK_SIGNALING_PATHWAY","FASLG"
"4363","KEGG_MAPK_SIGNALING_PATHWAY","NTRK2"
"4364","KEGG_MAPK_SIGNALING_PATHWAY","NTRK1"
"4365","KEGG_MAPK_SIGNALING_PATHWAY","CHP1"
"4366","KEGG_ERBB_SIGNALING_PATHWAY","JUN"
"4367","KEGG_ERBB_SIGNALING_PATHWAY","SOS2"
"4368","KEGG_ERBB_SIGNALING_PATHWAY","PAK3"
"4369","KEGG_ERBB_SIGNALING_PATHWAY","RAF1"
"4370","KEGG_ERBB_SIGNALING_PATHWAY","PRKCB"
"4371","KEGG_ERBB_SIGNALING_PATHWAY","BTC"
"4372","KEGG_ERBB_SIGNALING_PATHWAY","SHC1"
"4373","KEGG_ERBB_SIGNALING_PATHWAY","PRKCA"
"4374","KEGG_ERBB_SIGNALING_PATHWAY","ELK1"
"4375","KEGG_ERBB_SIGNALING_PATHWAY","NRG1"
"4376","KEGG_ERBB_SIGNALING_PATHWAY","PAK2"
"4377","KEGG_ERBB_SIGNALING_PATHWAY","MTOR"
"4378","KEGG_ERBB_SIGNALING_PATHWAY","PAK4"
"4379","KEGG_ERBB_SIGNALING_PATHWAY","MAP2K4"
"4380","KEGG_ERBB_SIGNALING_PATHWAY","EIF4EBP1"
"4381","KEGG_ERBB_SIGNALING_PATHWAY","BAD"
"4382","KEGG_ERBB_SIGNALING_PATHWAY","PRKCG"
"4383","KEGG_ERBB_SIGNALING_PATHWAY","NRG3"
"4384","KEGG_ERBB_SIGNALING_PATHWAY","MAPK9"
"4385","KEGG_ERBB_SIGNALING_PATHWAY","ERBB4"
"4386","KEGG_ERBB_SIGNALING_PATHWAY","MAPK10"
"4387","KEGG_ERBB_SIGNALING_PATHWAY","PTK2"
"4388","KEGG_ERBB_SIGNALING_PATHWAY","ERBB2"
"4389","KEGG_ERBB_SIGNALING_PATHWAY","ERBB3"
"4390","KEGG_ERBB_SIGNALING_PATHWAY","MAP2K2"
"4391","KEGG_ERBB_SIGNALING_PATHWAY","TGFA"
"4392","KEGG_ERBB_SIGNALING_PATHWAY","BRAF"
"4393","KEGG_ERBB_SIGNALING_PATHWAY","MAP2K1"
"4394","KEGG_ERBB_SIGNALING_PATHWAY","MAP2K7"
"4395","KEGG_ERBB_SIGNALING_PATHWAY","ABL1"
"4396","KEGG_ERBB_SIGNALING_PATHWAY","NRG2"
"4397","KEGG_ERBB_SIGNALING_PATHWAY","AKT1"
"4398","KEGG_ERBB_SIGNALING_PATHWAY","ABL2"
"4399","KEGG_ERBB_SIGNALING_PATHWAY","AKT2"
"4400","KEGG_ERBB_SIGNALING_PATHWAY","SHC4"
"4401","KEGG_ERBB_SIGNALING_PATHWAY","RPS6KB1"
"4402","KEGG_ERBB_SIGNALING_PATHWAY","RPS6KB2"
"4403","KEGG_ERBB_SIGNALING_PATHWAY","AKT3"
"4404","KEGG_ERBB_SIGNALING_PATHWAY","NRAS"
"4405","KEGG_ERBB_SIGNALING_PATHWAY","GRB2"
"4406","KEGG_ERBB_SIGNALING_PATHWAY","AREG"
"4407","KEGG_ERBB_SIGNALING_PATHWAY","STAT5B"
"4408","KEGG_ERBB_SIGNALING_PATHWAY","MAPK3"
"4409","KEGG_ERBB_SIGNALING_PATHWAY","STAT5A"
"4410","KEGG_ERBB_SIGNALING_PATHWAY","PAK6"
"4411","KEGG_ERBB_SIGNALING_PATHWAY","SOS1"
"4412","KEGG_ERBB_SIGNALING_PATHWAY","MYC"
"4413","KEGG_ERBB_SIGNALING_PATHWAY","MAPK1"
"4414","KEGG_ERBB_SIGNALING_PATHWAY","NCK1"
"4415","KEGG_ERBB_SIGNALING_PATHWAY","PIK3R5"
"4416","KEGG_ERBB_SIGNALING_PATHWAY","NRG4"
"4417","KEGG_ERBB_SIGNALING_PATHWAY","HRAS"
"4418","KEGG_ERBB_SIGNALING_PATHWAY","MAPK8"
"4419","KEGG_ERBB_SIGNALING_PATHWAY","EGFR"
"4420","KEGG_ERBB_SIGNALING_PATHWAY","GSK3B"
"4421","KEGG_ERBB_SIGNALING_PATHWAY","CBLB"
"4422","KEGG_ERBB_SIGNALING_PATHWAY","KRAS"
"4423","KEGG_ERBB_SIGNALING_PATHWAY","CBL"
"4424","KEGG_ERBB_SIGNALING_PATHWAY","SHC3"
"4425","KEGG_ERBB_SIGNALING_PATHWAY","CDKN1B"
"4426","KEGG_ERBB_SIGNALING_PATHWAY","CDKN1A"
"4427","KEGG_ERBB_SIGNALING_PATHWAY","EGF"
"4428","KEGG_ERBB_SIGNALING_PATHWAY","EREG"
"4429","KEGG_ERBB_SIGNALING_PATHWAY","ARAF"
"4430","KEGG_ERBB_SIGNALING_PATHWAY","NCK2"
"4431","KEGG_ERBB_SIGNALING_PATHWAY","PAK5"
"4432","KEGG_ERBB_SIGNALING_PATHWAY","SRC"
"4433","KEGG_ERBB_SIGNALING_PATHWAY","PIK3R3"
"4434","KEGG_ERBB_SIGNALING_PATHWAY","CAMK2A"
"4435","KEGG_ERBB_SIGNALING_PATHWAY","CAMK2B"
"4436","KEGG_ERBB_SIGNALING_PATHWAY","CAMK2D"
"4437","KEGG_ERBB_SIGNALING_PATHWAY","CAMK2G"
"4438","KEGG_ERBB_SIGNALING_PATHWAY","PAK1"
"4439","KEGG_ERBB_SIGNALING_PATHWAY","CBLC"
"4440","KEGG_ERBB_SIGNALING_PATHWAY","CRK"
"4441","KEGG_ERBB_SIGNALING_PATHWAY","PIK3CA"
"4442","KEGG_ERBB_SIGNALING_PATHWAY","PIK3CB"
"4443","KEGG_ERBB_SIGNALING_PATHWAY","CRKL"
"4444","KEGG_ERBB_SIGNALING_PATHWAY","PIK3CD"
"4445","KEGG_ERBB_SIGNALING_PATHWAY","GAB1"
"4446","KEGG_ERBB_SIGNALING_PATHWAY","PLCG1"
"4447","KEGG_ERBB_SIGNALING_PATHWAY","PLCG2"
"4448","KEGG_ERBB_SIGNALING_PATHWAY","SHC2"
"4449","KEGG_ERBB_SIGNALING_PATHWAY","HBEGF"
"4450","KEGG_ERBB_SIGNALING_PATHWAY","PIK3CG"
"4451","KEGG_ERBB_SIGNALING_PATHWAY","PIK3R1"
"4452","KEGG_ERBB_SIGNALING_PATHWAY","PIK3R2"
"4453","KEGG_CALCIUM_SIGNALING_PATHWAY","CALM2"
"4454","KEGG_CALCIUM_SIGNALING_PATHWAY","PTGFR"
"4455","KEGG_CALCIUM_SIGNALING_PATHWAY","BST1"
"4456","KEGG_CALCIUM_SIGNALING_PATHWAY","PTGER1"
"4457","KEGG_CALCIUM_SIGNALING_PATHWAY","F2R"
"4458","KEGG_CALCIUM_SIGNALING_PATHWAY","CALM1"
"4459","KEGG_CALCIUM_SIGNALING_PATHWAY","PTGER3"
"4460","KEGG_CALCIUM_SIGNALING_PATHWAY","ATP2A1"
"4461","KEGG_CALCIUM_SIGNALING_PATHWAY","OXTR"
"4462","KEGG_CALCIUM_SIGNALING_PATHWAY","PPP3R2"
"4463","KEGG_CALCIUM_SIGNALING_PATHWAY","P2RX4"
"4464","KEGG_CALCIUM_SIGNALING_PATHWAY","TACR3"
"4465","KEGG_CALCIUM_SIGNALING_PATHWAY","P2RX5"
"4466","KEGG_CALCIUM_SIGNALING_PATHWAY","PPP3CC"
"4467","KEGG_CALCIUM_SIGNALING_PATHWAY","ADRB3"
"4468","KEGG_CALCIUM_SIGNALING_PATHWAY","ATP2A3"
"4469","KEGG_CALCIUM_SIGNALING_PATHWAY","P2RX1"
"4470","KEGG_CALCIUM_SIGNALING_PATHWAY","PPP3R1"
"4471","KEGG_CALCIUM_SIGNALING_PATHWAY","ADRB2"
"4472","KEGG_CALCIUM_SIGNALING_PATHWAY","ATP2A2"
"4473","KEGG_CALCIUM_SIGNALING_PATHWAY","P2RX3"
"4474","KEGG_CALCIUM_SIGNALING_PATHWAY","ADRB1"
"4475","KEGG_CALCIUM_SIGNALING_PATHWAY","TACR1"
"4476","KEGG_CALCIUM_SIGNALING_PATHWAY","TACR2"
"4477","KEGG_CALCIUM_SIGNALING_PATHWAY","SPHK1"
"4478","KEGG_CALCIUM_SIGNALING_PATHWAY","CCKAR"
"4479","KEGG_CALCIUM_SIGNALING_PATHWAY","CCKBR"
"4480","KEGG_CALCIUM_SIGNALING_PATHWAY","NTSR1"
"4481","KEGG_CALCIUM_SIGNALING_PATHWAY","PDGFRB"
"4482","KEGG_CALCIUM_SIGNALING_PATHWAY","VDAC2P5"
"4483","KEGG_CALCIUM_SIGNALING_PATHWAY","SLC8A1"
"4484","KEGG_CALCIUM_SIGNALING_PATHWAY","ITPR3"
"4485","KEGG_CALCIUM_SIGNALING_PATHWAY","SLC8A3"
"4486","KEGG_CALCIUM_SIGNALING_PATHWAY","PLCD3"
"4487","KEGG_CALCIUM_SIGNALING_PATHWAY","EDNRA"
"4488","KEGG_CALCIUM_SIGNALING_PATHWAY","P2RX7"
"4489","KEGG_CALCIUM_SIGNALING_PATHWAY","CHP2"
"4490","KEGG_CALCIUM_SIGNALING_PATHWAY","DRD1"
"4491","KEGG_CALCIUM_SIGNALING_PATHWAY","DRD5"
"4492","KEGG_CALCIUM_SIGNALING_PATHWAY","TRHR"
